Index,Date, Dcount ,Close, Delta 
N225,41509,1139,1.37E+04,2.21E-02
DAX,41460,1140,7.81E+03,-2.36E-02
AUX,41425,1140,1.39E+03,-2.00E-02
FTSE,41423,1140,6.63E+03,-1.99E-02
HSI,41507,1140,2.18E+04,-6.90E-03
CAC,41437,1140,3.79E+03,-4.40E-03
N225,41512,1140,1.36E+04,-1.80E-03
DJI,41470,1140,1.55E+04,1.30E-03
GSPC,41470,1140,1.68E+03,1.40E-03
SSE,41528,1140,2.24E+03,1.50E-03
IXIC,41470,1140,3.61E+03,2.10E-03
N225,41513,1141,1.35E+04,-6.90E-03
GSPC,41471,1141,1.68E+03,-3.70E-03
IXIC,41471,1141,3.60E+03,-2.50E-03
DJI,41471,1141,1.55E+04,-2.10E-03
CAC,41438,1141,3.80E+03,1.10E-03
HSI,41508,1141,2.19E+04,3.60E-03
FTSE,41424,1141,6.66E+03,4.50E-03
SSE,41529,1141,2.26E+03,6.40E-03
AUX,41428,1141,1.41E+03,1.89E-02
DAX,41463,1141,7.97E+03,2.08E-02
N225,41514,1142,1.33E+04,-1.51E-02
FTSE,41425,1142,6.58E+03,-1.11E-02
SSE,41530,1142,2.24E+03,-8.60E-03
AUX,41429,1142,1.40E+03,-8.30E-03
HSI,41509,1142,2.19E+04,-1.50E-03
DJI,41472,1142,1.55E+04,1.20E-03
CAC,41439,1142,3.81E+03,1.90E-03
GSPC,41472,1142,1.68E+03,2.80E-03
IXIC,41472,1142,3.61E+03,3.20E-03
DAX,41464,1142,8.06E+03,1.12E-02
FTSE,41428,1143,6.53E+03,-8.80E-03
SSE,41533,1143,2.23E+03,-2.20E-03
IXIC,41473,1143,3.61E+03,4.00E-04
DAX,41465,1143,8.07E+03,1.10E-03
AUX,41430,1143,1.40E+03,2.70E-03
GSPC,41473,1143,1.69E+03,5.00E-03
DJI,41473,1143,1.55E+04,5.00E-03
HSI,41512,1143,2.20E+04,6.50E-03
N225,41515,1143,1.35E+04,9.10E-03
CAC,41442,1143,3.86E+03,1.54E-02
SSE,41534,1144,2.19E+03,-2.05E-02
IXIC,41474,1144,3.59E+03,-6.60E-03
HSI,41513,1144,2.19E+04,-5.90E-03
N225,41516,1144,1.34E+04,-5.30E-03
CAC,41443,1144,3.86E+03,-8.00E-04
DJI,41474,1144,1.55E+04,-3.00E-04
GSPC,41474,1144,1.69E+03,1.60E-03
FTSE,41429,1144,6.56E+03,5.10E-03
AUX,41431,1144,1.41E+03,7.40E-03
DAX,41466,1144,8.16E+03,1.14E-02
AUX,41432,1145,1.38E+03,-2.21E-02
FTSE,41430,1145,6.42E+03,-2.12E-02
HSI,41514,1145,2.15E+04,-1.60E-02
CAC,41444,1145,3.84E+03,-5.50E-03
DJI,41477,1145,1.55E+04,1.00E-04
GSPC,41477,1145,1.70E+03,2.00E-03
SSE,41535,1145,2.19E+03,2.90E-03
IXIC,41477,1145,3.60E+03,3.60E-03
DAX,41467,1145,8.21E+03,6.60E-03
N225,41519,1145,1.36E+04,1.37E-02
CAC,41445,1146,3.70E+03,-3.66E-02
FTSE,41431,1146,6.34E+03,-1.30E-02
IXIC,41478,1146,3.58E+03,-5.90E-03
GSPC,41478,1146,1.69E+03,-1.90E-03
DJI,41478,1146,1.56E+04,1.40E-03
DAX,41470,1146,8.23E+03,2.70E-03
AUX,41435,1146,1.39E+03,2.80E-03
HSI,41515,1146,2.17E+04,8.40E-03
SSE,41540,1146,2.22E+03,1.33E-02
N225,41520,1146,1.40E+04,2.99E-02
CAC,41446,1147,3.66E+03,-1.11E-02
SSE,41541,1147,2.21E+03,-6.10E-03
AUX,41436,1147,1.38E+03,-5.90E-03
DAX,41471,1147,8.20E+03,-4.10E-03
GSPC,41479,1147,1.69E+03,-3.80E-03
DJI,41479,1147,1.55E+04,-1.60E-03
IXIC,41479,1147,3.58E+03,1.00E-04
HSI,41516,1147,2.17E+04,1.20E-03
N225,41521,1147,1.41E+04,5.40E-03
FTSE,41432,1147,6.41E+03,1.20E-02
CAC,41449,1148,3.60E+03,-1.71E-02
SSE,41542,1148,2.20E+03,-4.10E-03
FTSE,41435,1148,6.40E+03,-1.80E-03
N225,41522,1148,1.41E+04,8.00E-04
DJI,41480,1148,1.56E+04,9.00E-04
GSPC,41480,1148,1.69E+03,2.60E-03
DAX,41472,1148,8.25E+03,6.50E-03
IXIC,41480,1148,3.61E+03,7.10E-03
AUX,41437,1148,1.39E+03,7.70E-03
HSI,41519,1148,2.22E+04,2.04E-02
SSE,41543,1149,2.16E+03,-1.94E-02
N225,41523,1149,1.39E+04,-1.45E-02
FTSE,41436,1149,6.34E+03,-9.40E-03
AUX,41438,1149,1.39E+03,-2.10E-03
DJI,41481,1149,1.56E+04,2.00E-04
GSPC,41481,1149,1.69E+03,8.00E-04
IXIC,41481,1149,3.61E+03,2.20E-03
HSI,41520,1149,2.24E+04,9.90E-03
DAX,41473,1149,8.34E+03,1.00E-02
CAC,41450,1149,3.65E+03,1.51E-02
FTSE,41437,1150,6.30E+03,-6.40E-03
IXIC,41484,1150,3.60E+03,-3.90E-03
GSPC,41484,1150,1.69E+03,-3.70E-03
HSI,41521,1150,2.23E+04,-3.10E-03
DJI,41484,1150,1.55E+04,-2.40E-03
DAX,41474,1150,8.33E+03,-7.00E-04
SSE,41544,1150,2.16E+03,2.00E-03
AUX,41439,1150,1.39E+03,3.20E-03
CAC,41451,1150,3.73E+03,2.09E-02
N225,41526,1150,1.42E+04,2.48E-02
AUX,41442,1151,1.39E+03,-3.70E-03
DAX,41477,1151,8.33E+03,-1.00E-04
DJI,41485,1151,1.55E+04,-1.00E-04
GSPC,41485,1151,1.69E+03,4.00E-04
FTSE,41438,1151,6.30E+03,8.00E-04
IXIC,41485,1151,3.62E+03,4.80E-03
SSE,41547,1151,2.17E+03,6.80E-03
CAC,41452,1151,3.76E+03,9.70E-03
HSI,41522,1151,2.26E+04,1.22E-02
N225,41527,1151,1.44E+04,1.54E-02
AUX,41443,1152,1.37E+03,-1.27E-02
CAC,41453,1152,3.74E+03,-6.20E-03
DAX,41478,1152,8.31E+03,-2.00E-03
DJI,41486,1152,1.55E+04,-1.40E-03
GSPC,41486,1152,1.69E+03,-1.00E-04
N225,41528,1152,1.44E+04,1.00E-04
FTSE,41439,1152,6.31E+03,6.00E-04
HSI,41523,1152,2.26E+04,1.00E-03
IXIC,41486,1152,3.63E+03,2.70E-03
SSE,41555,1152,2.20E+03,1.08E-02
AUX,41444,1153,1.35E+03,-1.20E-02
N225,41529,1153,1.44E+04,-2.60E-03
FTSE,41442,1153,6.33E+03,3.50E-03
HSI,41526,1153,2.28E+04,5.70E-03
SSE,41556,1153,2.21E+03,6.20E-03
CAC,41456,1153,3.77E+03,7.60E-03
DAX,41479,1153,8.38E+03,7.80E-03
DJI,41487,1153,1.56E+04,8.30E-03
GSPC,41487,1153,1.71E+03,1.25E-02
IXIC,41487,1153,3.68E+03,1.36E-02
AUX,41445,1154,1.28E+03,-4.92E-02
DAX,41480,1154,8.30E+03,-9.60E-03
SSE,41557,1154,2.19E+03,-9.40E-03
CAC,41457,1154,3.74E+03,-6.60E-03
N225,41530,1154,1.44E+04,1.20E-03
GSPC,41488,1154,1.71E+03,1.60E-03
DJI,41488,1154,1.57E+04,1.90E-03
IXIC,41488,1154,3.69E+03,3.80E-03
FTSE,41443,1154,6.37E+03,6.90E-03
HSI,41527,1154,2.30E+04,9.90E-03
CAC,41458,1155,3.70E+03,-1.08E-02
DAX,41481,1155,8.24E+03,-6.50E-03
N225,41534,1155,1.43E+04,-6.50E-03
FTSE,41444,1155,6.35E+03,-4.00E-03
DJI,41491,1155,1.56E+04,-3.00E-03
HSI,41528,1155,2.29E+04,-1.70E-03
GSPC,41491,1155,1.71E+03,-1.50E-03
IXIC,41491,1155,3.69E+03,9.00E-04
AUX,41446,1155,1.29E+03,7.20E-03
SSE,41558,1155,2.23E+03,1.70E-02
FTSE,41445,1156,6.16E+03,-2.98E-02
AUX,41449,1156,1.28E+03,-9.00E-03
IXIC,41492,1156,3.67E+03,-7.40E-03
DJI,41492,1156,1.55E+04,-6.00E-03
GSPC,41492,1156,1.70E+03,-5.70E-03
HSI,41529,1156,2.30E+04,7.00E-04
DAX,41484,1156,8.26E+03,1.70E-03
SSE,41561,1156,2.24E+03,4.30E-03
N225,41535,1156,1.45E+04,1.35E-02
CAC,41459,1156,3.81E+03,2.90E-02
CAC,41460,1157,3.75E+03,-1.46E-02
FTSE,41446,1157,6.12E+03,-7.00E-03
AUX,41450,1157,1.28E+03,-3.90E-03
GSPC,41493,1157,1.69E+03,-3.80E-03
IXIC,41493,1157,3.65E+03,-3.20E-03
DJI,41493,1157,1.55E+04,-3.10E-03
SSE,41562,1157,2.23E+03,-1.90E-03
HSI,41530,1157,2.29E+04,-1.70E-03
DAX,41485,1157,8.27E+03,1.50E-03
N225,41536,1157,1.48E+04,1.80E-02
AUX,41451,1158,1.23E+03,-3.99E-02
SSE,41563,1158,2.19E+03,-1.81E-02
FTSE,41449,1158,6.03E+03,-1.42E-02
N225,41537,1158,1.47E+04,-1.60E-03
DAX,41486,1158,8.28E+03,6.00E-04
DJI,41494,1158,1.55E+04,1.80E-03
GSPC,41494,1158,1.70E+03,3.90E-03
IXIC,41494,1158,3.67E+03,4.10E-03
HSI,41533,1158,2.33E+04,1.47E-02
CAC,41463,1158,3.82E+03,1.86E-02
AUX,41452,1159,1.20E+03,-2.15E-02
DJI,41495,1159,1.54E+04,-4.70E-03
GSPC,41495,1159,1.69E+03,-3.60E-03
HSI,41534,1159,2.32E+04,-3.10E-03
IXIC,41495,1159,3.66E+03,-2.50E-03
SSE,41564,1159,2.19E+03,-2.10E-03
N225,41541,1159,1.47E+04,-7.00E-04
CAC,41464,1159,3.84E+03,5.20E-03
FTSE,41450,1159,6.10E+03,1.21E-02
DAX,41487,1159,8.41E+03,1.63E-02
N225,41542,1160,1.46E+04,-7.60E-03
HSI,41535,1160,2.31E+04,-2.70E-03
GSPC,41498,1160,1.69E+03,-1.20E-03
CAC,41465,1160,3.84E+03,-8.00E-04
DAX,41488,1160,8.41E+03,-5.00E-04
DJI,41498,1160,1.54E+04,-4.00E-04
SSE,41565,1160,2.19E+03,2.40E-03
IXIC,41498,1160,3.67E+03,2.70E-03
FTSE,41451,1160,6.17E+03,1.04E-02
AUX,41453,1160,1.23E+03,2.71E-02
DAX,41491,1161,8.40E+03,-1.00E-03
DJI,41499,1161,1.55E+04,2.00E-03
GSPC,41499,1161,1.69E+03,2.80E-03
IXIC,41499,1161,3.68E+03,3.90E-03
CAC,41466,1161,3.87E+03,7.40E-03
N225,41543,1161,1.48E+04,1.22E-02
FTSE,41452,1161,6.24E+03,1.26E-02
AUX,41456,1161,1.25E+03,1.60E-02
SSE,41568,1161,2.23E+03,1.62E-02
HSI,41536,1161,2.35E+04,1.67E-02
DAX,41492,1162,8.30E+03,-1.17E-02
SSE,41569,1162,2.21E+03,-8.30E-03
AUX,41457,1162,1.24E+03,-7.30E-03
DJI,41500,1162,1.53E+04,-7.30E-03
HSI,41540,1162,2.34E+04,-5.60E-03
GSPC,41500,1162,1.69E+03,-5.20E-03
FTSE,41453,1162,6.22E+03,-4.50E-03
IXIC,41500,1162,3.67E+03,-4.10E-03
CAC,41467,1162,3.86E+03,-3.60E-03
N225,41544,1162,1.48E+04,-2.60E-03
N225,41547,1163,1.45E+04,-2.06E-02
IXIC,41501,1163,3.61E+03,-1.72E-02
DJI,41501,1163,1.51E+04,-1.47E-02
GSPC,41501,1163,1.66E+03,-1.43E-02
SSE,41570,1163,2.18E+03,-1.25E-02
HSI,41541,1163,2.32E+04,-8.20E-03
DAX,41493,1163,8.26E+03,-4.70E-03
CAC,41470,1163,3.88E+03,6.10E-03
AUX,41458,1163,1.25E+03,7.70E-03
FTSE,41456,1163,6.31E+03,1.48E-02
SSE,41571,1164,2.16E+03,-8.60E-03
CAC,41471,1164,3.85E+03,-7.10E-03
GSPC,41502,1164,1.66E+03,-3.30E-03
AUX,41459,1164,1.25E+03,-2.60E-03
DJI,41502,1164,1.51E+04,-2.00E-03
IXIC,41502,1164,3.60E+03,-9.00E-04
FTSE,41457,1164,6.30E+03,-6.00E-04
HSI,41542,1164,2.32E+04,1.30E-03
N225,41548,1164,1.45E+04,2.00E-03
DAX,41494,1164,8.32E+03,7.00E-03
N225,41549,1165,1.42E+04,-2.17E-02
AUX,41460,1165,1.22E+03,-2.13E-02
SSE,41572,1165,2.13E+03,-1.45E-02
FTSE,41458,1165,6.23E+03,-1.17E-02
GSPC,41505,1165,1.65E+03,-5.90E-03
DJI,41505,1165,1.50E+04,-4.70E-03
IXIC,41505,1165,3.59E+03,-3.80E-03
HSI,41543,1165,2.31E+04,-3.60E-03
CAC,41472,1165,3.87E+03,5.50E-03
DAX,41501,1165,8.38E+03,7.00E-03
N225,41550,1166,1.42E+04,-9.00E-04
DJI,41506,1166,1.50E+04,-5.00E-04
SSE,41575,1166,2.13E+03,4.00E-04
HSI,41544,1166,2.32E+04,3.50E-03
GSPC,41506,1166,1.65E+03,3.80E-03
IXIC,41506,1166,3.61E+03,6.80E-03
DAX,41512,1166,8.44E+03,7.00E-03
AUX,41463,1166,1.24E+03,1.12E-02
CAC,41473,1166,3.93E+03,1.44E-02
FTSE,41459,1166,6.42E+03,3.08E-02
DAX,41513,1167,8.24E+03,-2.28E-02
HSI,41547,1167,2.29E+04,-1.50E-02
N225,41551,1167,1.40E+04,-9.40E-03
FTSE,41460,1167,6.38E+03,-7.20E-03
DJI,41507,1167,1.49E+04,-7.00E-03
GSPC,41507,1167,1.64E+03,-5.80E-03
IXIC,41507,1167,3.60E+03,-3.80E-03
SSE,41576,1167,2.13E+03,-2.30E-03
CAC,41474,1167,3.93E+03,-6.00E-04
AUX,41464,1167,1.25E+03,1.16E-02
N225,41554,1168,1.39E+04,-1.22E-02
DAX,41514,1168,8.16E+03,-1.03E-02
CAC,41477,1168,3.94E+03,3.70E-03
DJI,41508,1168,1.50E+04,4.40E-03
HSI,41549,1168,2.30E+04,5.50E-03
AUX,41465,1168,1.26E+03,6.70E-03
GSPC,41508,1168,1.66E+03,8.60E-03
IXIC,41508,1168,3.64E+03,1.08E-02
FTSE,41463,1168,6.45E+03,1.17E-02
SSE,41577,1168,2.16E+03,1.48E-02
SSE,41578,1169,2.14E+03,-8.70E-03
CAC,41478,1169,3.92E+03,-4.30E-03
N225,41555,1169,1.39E+04,3.00E-03
DJI,41509,1169,1.50E+04,3.10E-03
GSPC,41509,1169,1.66E+03,3.90E-03
DAX,41515,1169,8.19E+03,4.50E-03
IXIC,41509,1169,3.66E+03,5.20E-03
FTSE,41464,1169,6.51E+03,9.80E-03
HSI,41550,1169,2.32E+04,1.00E-02
AUX,41466,1169,1.29E+03,2.09E-02
DAX,41516,1170,8.10E+03,-1.12E-02
DJI,41512,1170,1.49E+04,-4.30E-03
GSPC,41512,1170,1.66E+03,-4.00E-03
HSI,41551,1170,2.31E+04,-3.30E-03
FTSE,41465,1170,6.51E+03,-1.20E-03
AUX,41467,1170,1.28E+03,-1.20E-03
IXIC,41512,1170,3.66E+03,-1.00E-04
SSE,41579,1170,2.15E+03,3.70E-03
CAC,41479,1170,3.96E+03,1.01E-02
N225,41556,1170,1.40E+04,1.03E-02
IXIC,41513,1171,3.58E+03,-2.16E-02
GSPC,41513,1171,1.63E+03,-1.59E-02
DJI,41513,1171,1.48E+04,-1.14E-02
HSI,41554,1171,2.30E+04,-7.10E-03
CAC,41480,1171,3.96E+03,-1.70E-03
SSE,41582,1171,2.15E+03,0.00E+00
AUX,41470,1171,1.28E+03,2.00E-04
FTSE,41466,1171,6.54E+03,5.90E-03
DAX,41520,1171,8.18E+03,9.60E-03
N225,41557,1171,1.42E+04,1.12E-02
FTSE,41467,1172,6.54E+03,2.00E-04
DAX,41521,1172,8.20E+03,1.90E-03
GSPC,41514,1172,1.63E+03,2.70E-03
CAC,41481,1172,3.97E+03,3.20E-03
DJI,41514,1172,1.48E+04,3.30E-03
SSE,41583,1172,2.16E+03,3.50E-03
IXIC,41514,1172,3.59E+03,4.10E-03
AUX,41471,1172,1.29E+03,5.70E-03
HSI,41555,1172,2.32E+04,8.90E-03
N225,41558,1172,1.44E+04,1.48E-02
AUX,41472,1173,1.28E+03,-1.25E-02
SSE,41584,1173,2.14E+03,-8.20E-03
HSI,41556,1173,2.30E+04,-6.30E-03
CAC,41484,1173,3.97E+03,0.00E+00
DJI,41515,1173,1.48E+04,1.10E-03
GSPC,41515,1173,1.64E+03,2.00E-03
N225,41562,1173,1.44E+04,2.60E-03
DAX,41522,1173,8.23E+03,4.80E-03
FTSE,41470,1173,6.59E+03,6.30E-03
IXIC,41515,1173,3.62E+03,7.50E-03
IXIC,41516,1174,3.59E+03,-8.40E-03
SSE,41585,1174,2.13E+03,-4.80E-03
FTSE,41471,1174,6.56E+03,-4.50E-03
HSI,41557,1174,2.30E+04,-3.60E-03
GSPC,41516,1174,1.63E+03,-3.20E-03
DJI,41516,1174,1.48E+04,-2.10E-03
N225,41563,1174,1.45E+04,1.80E-03
CAC,41485,1174,3.99E+03,4.50E-03
DAX,41523,1174,8.28E+03,4.90E-03
AUX,41473,1174,1.28E+03,6.50E-03
SSE,41586,1175,2.11E+03,-1.09E-02
DAX,41526,1175,8.28E+03,1.00E-04
CAC,41486,1175,3.99E+03,1.50E-03
DJI,41520,1175,1.48E+04,1.60E-03
FTSE,41472,1175,6.57E+03,2.40E-03
GSPC,41520,1175,1.64E+03,4.20E-03
IXIC,41520,1175,3.61E+03,6.30E-03
AUX,41474,1175,1.29E+03,8.30E-03
N225,41564,1175,1.46E+04,8.30E-03
HSI,41558,1175,2.32E+04,1.16E-02
N225,41565,1176,1.46E+04,-1.70E-03
SSE,41589,1176,2.11E+03,1.60E-03
HSI,41562,1176,2.33E+04,5.10E-03
DJI,41521,1176,1.49E+04,6.50E-03
GSPC,41521,1176,1.65E+03,8.10E-03
FTSE,41473,1176,6.63E+03,9.50E-03
IXIC,41521,1176,3.65E+03,1.01E-02
CAC,41487,1176,4.04E+03,1.25E-02
DAX,41527,1176,8.45E+03,2.06E-02
AUX,41477,1176,1.34E+03,3.16E-02
HSI,41563,1177,2.32E+04,-4.60E-03
FTSE,41474,1177,6.63E+03,-6.00E-04
DJI,41522,1177,1.49E+04,4.00E-04
CAC,41488,1177,4.05E+03,7.00E-04
GSPC,41522,1177,1.66E+03,1.20E-03
IXIC,41522,1177,3.66E+03,2.70E-03
DAX,41528,1177,8.50E+03,5.80E-03
AUX,41478,1177,1.35E+03,7.20E-03
SSE,41590,1177,2.13E+03,8.20E-03
N225,41568,1177,1.47E+04,9.10E-03
SSE,41591,1178,2.09E+03,-1.83E-02
AUX,41479,1178,1.32E+03,-1.71E-02
HSI,41564,1178,2.31E+04,-5.70E-03
FTSE,41477,1178,6.62E+03,-1.10E-03
DJI,41523,1178,1.49E+04,-1.00E-03
DAX,41529,1178,8.49E+03,-2.00E-04
GSPC,41523,1178,1.66E+03,1.00E-04
IXIC,41523,1178,3.66E+03,3.00E-04
CAC,41491,1178,4.05E+03,1.10E-03
N225,41569,1178,1.47E+04,1.30E-03
N225,41570,1179,1.44E+04,-1.95E-02
CAC,41492,1179,4.03E+03,-4.30E-03
FTSE,41478,1179,6.60E+03,-3.90E-03
DAX,41530,1179,8.51E+03,1.80E-03
SSE,41592,1179,2.10E+03,6.00E-03
AUX,41480,1179,1.33E+03,8.60E-03
DJI,41526,1179,1.51E+04,9.40E-03
GSPC,41526,1179,1.67E+03,1.00E-02
HSI,41565,1179,2.33E+04,1.06E-02
IXIC,41526,1179,3.71E+03,1.26E-02
AUX,41481,1180,1.33E+03,-5.00E-04
CAC,41493,1180,4.04E+03,1.50E-03
FTSE,41479,1180,6.62E+03,3.50E-03
HSI,41568,1180,2.34E+04,4.20E-03
N225,41571,1180,1.45E+04,4.20E-03
IXIC,41527,1180,3.73E+03,6.20E-03
GSPC,41527,1180,1.68E+03,7.30E-03
DJI,41527,1180,1.52E+04,8.50E-03
DAX,41533,1180,8.61E+03,1.22E-02
SSE,41593,1180,2.14E+03,1.68E-02
N225,41572,1181,1.41E+04,-2.75E-02
HSI,41569,1181,2.33E+04,-5.20E-03
FTSE,41480,1181,6.59E+03,-4.90E-03
AUX,41484,1181,1.33E+03,-3.60E-03
DAX,41534,1181,8.60E+03,-1.90E-03
IXIC,41528,1181,3.73E+03,-1.10E-03
GSPC,41528,1181,1.69E+03,3.10E-03
CAC,41494,1181,4.06E+03,6.40E-03
DJI,41528,1181,1.53E+04,8.90E-03
SSE,41596,1181,2.20E+03,2.87E-02
HSI,41570,1182,2.30E+04,-1.36E-02
FTSE,41481,1182,6.55E+03,-5.00E-03
GSPC,41529,1182,1.68E+03,-3.40E-03
IXIC,41529,1182,3.72E+03,-2.40E-03
SSE,41597,1182,2.19E+03,-1.90E-03
DJI,41529,1182,1.53E+04,-1.70E-03
AUX,41485,1182,1.33E+03,-1.30E-03
CAC,41495,1182,4.08E+03,3.00E-03
DAX,41535,1182,8.64E+03,4.50E-03
N225,41575,1182,1.44E+04,2.19E-02
HSI,41571,1183,2.28E+04,-7.10E-03
N225,41576,1183,1.43E+04,-4.90E-03
CAC,41498,1183,4.07E+03,-1.20E-03
AUX,41486,1183,1.32E+03,-1.10E-03
FTSE,41484,1183,6.56E+03,8.00E-04
IXIC,41530,1183,3.72E+03,1.70E-03
GSPC,41530,1183,1.69E+03,2.70E-03
DJI,41530,1183,1.54E+04,4.90E-03
SSE,41598,1183,2.21E+03,6.20E-03
DAX,41536,1183,8.69E+03,6.70E-03
AUX,41487,1184,1.31E+03,-1.09E-02
HSI,41572,1184,2.27E+04,-6.00E-03
DAX,41537,1184,8.68E+03,-2.10E-03
IXIC,41533,1184,3.72E+03,-1.20E-03
SSE,41599,1184,2.21E+03,-4.00E-04
FTSE,41485,1184,6.57E+03,1.60E-03
CAC,41499,1184,4.09E+03,5.10E-03
GSPC,41533,1184,1.70E+03,5.70E-03
DJI,41533,1184,1.55E+04,7.70E-03
N225,41577,1184,1.45E+04,1.23E-02
N225,41578,1185,1.43E+04,-1.20E-02
DAX,41540,1185,8.64E+03,-4.70E-03
SSE,41600,1185,2.20E+03,-4.30E-03
AUX,41488,1185,1.31E+03,-2.00E-03
DJI,41534,1185,1.55E+04,2.30E-03
GSPC,41534,1185,1.70E+03,4.20E-03
HSI,41575,1185,2.28E+04,4.80E-03
CAC,41500,1185,4.11E+03,5.30E-03
IXIC,41534,1185,3.75E+03,7.50E-03
FTSE,41486,1185,6.62E+03,7.60E-03
N225,41579,1186,1.42E+04,-8.80E-03
CAC,41501,1186,4.09E+03,-5.10E-03
SSE,41603,1186,2.19E+03,-4.70E-03
AUX,41491,1186,1.30E+03,-3.80E-03
HSI,41576,1186,2.28E+04,1.80E-03
DAX,41541,1186,8.66E+03,3.40E-03
FTSE,41487,1186,6.68E+03,9.20E-03
DJI,41535,1186,1.57E+04,9.50E-03
IXIC,41535,1186,3.78E+03,1.01E-02
GSPC,41535,1186,1.73E+03,1.22E-02
AUX,41492,1187,1.28E+03,-1.51E-02
FTSE,41488,1187,6.65E+03,-5.10E-03
DJI,41536,1187,1.56E+04,-2.60E-03
GSPC,41536,1187,1.72E+03,-1.80E-03
SSE,41604,1187,2.18E+03,-1.40E-03
DAX,41542,1187,8.67E+03,1.00E-04
IXIC,41536,1187,3.79E+03,1.50E-03
N225,41583,1187,1.42E+04,1.70E-03
CAC,41502,1187,4.12E+03,7.50E-03
HSI,41577,1187,2.33E+04,2.00E-02
DJI,41537,1188,1.55E+04,-1.19E-02
CAC,41505,1188,4.08E+03,-9.70E-03
GSPC,41537,1188,1.71E+03,-7.20E-03
FTSE,41491,1188,6.62E+03,-4.30E-03
HSI,41578,1188,2.32E+04,-4.20E-03
IXIC,41537,1188,3.77E+03,-3.90E-03
DAX,41543,1188,8.66E+03,-2.00E-04
AUX,41493,1188,1.29E+03,3.30E-03
N225,41584,1188,1.43E+04,7.90E-03
SSE,41605,1188,2.20E+03,8.20E-03
CAC,41506,1189,4.03E+03,-1.35E-02
N225,41585,1189,1.42E+04,-7.60E-03
GSPC,41540,1189,1.70E+03,-4.70E-03
DJI,41540,1189,1.54E+04,-3.20E-03
IXIC,41540,1189,3.77E+03,-2.50E-03
FTSE,41492,1189,6.60E+03,-2.30E-03
DAX,41544,1189,8.66E+03,-3.00E-04
HSI,41579,1189,2.32E+04,1.90E-03
SSE,41606,1189,2.22E+03,8.30E-03
AUX,41494,1189,1.31E+03,2.01E-02
FTSE,41493,1190,6.51E+03,-1.41E-02
N225,41586,1190,1.41E+04,-1.00E-02
DAX,41547,1190,8.59E+03,-7.70E-03
DJI,41541,1190,1.53E+04,-4.30E-03
CAC,41507,1190,4.02E+03,-3.40E-03
GSPC,41541,1190,1.70E+03,-2.60E-03
HSI,41582,1190,2.32E+04,-2.60E-03
AUX,41495,1190,1.31E+03,-1.00E-04
SSE,41607,1190,2.22E+03,5.00E-04
IXIC,41541,1190,3.77E+03,8.00E-04
HSI,41583,1191,2.30E+04,-6.50E-03
SSE,41610,1191,2.21E+03,-5.90E-03
DJI,41542,1191,1.53E+04,-4.00E-03
GSPC,41542,1191,1.69E+03,-2.70E-03
IXIC,41542,1191,3.76E+03,-1.90E-03
FTSE,41494,1191,6.53E+03,2.80E-03
CAC,41508,1191,4.06E+03,1.10E-02
DAX,41548,1191,8.69E+03,1.10E-02
N225,41589,1191,1.43E+04,1.30E-02
AUX,41498,1191,1.34E+03,1.87E-02
AUX,41499,1192,1.32E+03,-1.21E-02
DAX,41549,1192,8.63E+03,-6.90E-03
HSI,41584,1192,2.30E+04,-1.00E-04
CAC,41509,1192,4.07E+03,2.50E-03
GSPC,41543,1192,1.70E+03,3.50E-03
DJI,41543,1192,1.53E+04,3.60E-03
SSE,41611,1192,2.22E+03,6.90E-03
IXIC,41543,1192,3.79E+03,7.00E-03
FTSE,41495,1192,6.58E+03,8.20E-03
N225,41590,1192,1.46E+04,2.23E-02
HSI,41585,1193,2.29E+04,-6.80E-03
DJI,41544,1193,1.53E+04,-4.60E-03
GSPC,41544,1193,1.69E+03,-4.10E-03
DAX,41550,1193,8.60E+03,-3.70E-03
IXIC,41544,1193,3.78E+03,-1.50E-03
N225,41591,1193,1.46E+04,-1.50E-03
FTSE,41498,1193,6.57E+03,-1.40E-03
CAC,41512,1193,4.07E+03,-6.00E-04
AUX,41500,1193,1.34E+03,1.10E-02
SSE,41612,1193,2.25E+03,1.31E-02
CAC,41513,1194,3.97E+03,-2.42E-02
DJI,41547,1194,1.51E+04,-8.40E-03
GSPC,41547,1194,1.68E+03,-6.00E-03
HSI,41586,1194,2.27E+04,-6.00E-03
IXIC,41547,1194,3.77E+03,-2.70E-03
SSE,41613,1194,2.25E+03,-2.10E-03
DAX,41551,1194,8.62E+03,2.90E-03
FTSE,41499,1194,6.61E+03,5.70E-03
N225,41592,1194,1.49E+04,2.12E-02
AUX,41501,1194,1.37E+03,2.23E-02
SSE,41614,1195,2.24E+03,-4.40E-03
FTSE,41500,1195,6.59E+03,-3.70E-03
DAX,41554,1195,8.59E+03,-3.60E-03
CAC,41514,1195,3.96E+03,-2.10E-03
DJI,41548,1195,1.52E+04,4.10E-03
AUX,41502,1195,1.37E+03,5.20E-03
GSPC,41548,1195,1.70E+03,8.00E-03
IXIC,41548,1195,3.82E+03,1.23E-02
HSI,41589,1195,2.31E+04,1.43E-02
N225,41593,1195,1.52E+04,1.95E-02
FTSE,41501,1196,6.48E+03,-1.58E-02
HSI,41590,1196,2.29E+04,-7.30E-03
AUX,41505,1196,1.37E+03,-5.00E-03
DAX,41555,1196,8.56E+03,-4.20E-03
DJI,41549,1196,1.51E+04,-3.90E-03
